season,week,team,opponent,elo,qb_adj,pass_off_value_pre,pass_def_value_pre,rush_off_value_pre,rush_def_value_pre,st_off_value_pre,st_def_value_pre,pass_off_value_post,pass_def_value_post,rush_off_value_post,rush_def_value_post,st_off_value_post,st_def_value_post
2021,13,CHI,ARI,1430.2278,20.1914,-2.9614,-0.5888,0.0599,0.0554,-0.1605,-0.0262,-3.6906,-1.0603,0.2323,0.1555,-0.0435,-0.0788
2021,13,ARI,CHI,1622.7769,5.2249,2.3199,2.5336,0.5166,0.1825,-0.4558,0.2081,2.8863,3.0151,0.4,0.0422,-0.3682,0.1406
2021,13,PIT,BAL,1467.4137,-15.1619,-2.0269,0.9268,-0.3578,-0.2356,0.281,-0.0376,-1.4895,0.5222,-0.3608,-0.1896,0.2693,-0.0679
2021,13,BAL,PIT,1601.5507,-2.4469,-0.1646,-0.0049,1.1629,0.1104,0.7553,0.349,0.3851,-0.3565,1.1093,0.1129,0.8058,0.3558
2021,13,NO,DAL,1604.0886,-85.1311,1.879,0.8129,-0.1648,1.2144,-0.3827,0.3234,0.922,1.48,-0.2449,1.0941,-0.4194,0.2913
2021,13,DAL,NO,1556.5947,9.6567,0.8826,1.6013,0.2477,-0.3483,0.0026,0.1312,0.2646,2.4456,0.3877,-0.2831,0.056,0.1524
2021,13,KC,DEN,1624.3218,-8.0627,5.0869,-0.5249,0.5859,-0.5786,0.5436,0.1041,4.4091,-0.0144,0.627,-0.5901,0.8039,0.0633
2021,13,DEN,KC,1474.7607,-2.0715,-0.3762,0.3558,-0.2144,-0.2899,0.1962,-0.3428,-1.0149,0.8403,-0.201,-0.3233,0.2643,-0.4931
2021,13,HOU,IND,1350.1772,-50.8352,-1.9872,-2.1963,-1.3187,-0.531,0.0513,0.0707,-3.6852,-2.0501,-1.3311,-0.7188,0.0087,0.117
2021,13,IND,HOU,1621.0456,3.6451,1.0119,0.2386,1.3996,0.0859,0.3222,0.3462,0.9604,1.5255,1.6182,0.096,0.2452,0.3708
2021,13,LAR,JAX,1545.167,9.2607,0.43,2.4916,-0.0619,0.273,-0.3027,-0.3047,0.9212,2.418,0.022,0.6241,-0.2109,-0.3441
2021,13,JAX,LAR,1327.3733,-12.3379,-4.2813,-2.8286,0.2165,-0.638,-0.311,-0.0755,-4.241,-3.2117,-0.1923,-0.7063,-0.2454,-0.1286
2021,13,CIN,LAC,1507.701,-1.1965,-0.9232,1.0555,0.075,-0.6212,0.4308,0.1252,-1.5001,1.3421,-0.3385,-0.6327,0.3952,0.0788
2021,13,LAC,CIN,1474.2278,19.5017,2.711,0.1016,0.0245,-0.5998,-1.3434,-0.1741,2.3957,0.5429,0.0379,-0.2634,-1.2663,-0.1536
2021,13,DET,MIN,1341.0736,-8.2303,-4.1099,-3.933,-0.2069,-0.3228,-0.2787,0.641,-3.8969,-3.7173,-0.3018,-0.3426,-0.1924,0.61
2021,13,MIN,DET,1501.3468,13.1737,2.4752,0.9053,-0.3381,-0.9608,-0.127,-0.2493,2.2524,0.7962,-0.3151,-0.8836,-0.0754,-0.2991
2021,13,BUF,NE,1684.726,3.3532,4.8063,3.2749,-0.0074,0.053,0.1506,0.1861,4.5581,3.0583,-0.1944,0.0986,0.2483,0.2037
2021,13,NE,BUF,1678.4852,2.324,1.022,3.5976,0.8286,-0.3856,0.5644,0.836,1.2968,3.7691,0.7755,-0.2335,0.5352,0.7796
2021,13,MIA,NYG,1469.1471,17.9201,-0.6384,0.6405,-0.9311,-0.1279,0.0402,0.1266,-0.5483,1.1549,-1.0148,-0.2413,0.0408,0.1432
2021,13,NYG,MIA,1432.2951,-4.0731,-3.1283,0.6878,-0.1917,-0.3107,0.0914,-0.1177,-3.8417,0.584,-0.0596,-0.2427,0.0638,-0.1181
2021,13,NYJ,PHI,1308.3447,-39.647,-3.8934,-3.8375,-0.4204,-0.0585,-0.7151,0.1537,-3.4765,-4.505,-0.3633,-0.0634,-0.6885,0.1303
2021,13,PHI,NYJ,1518.6618,-6.6862,-1.1742,0.3095,0.3958,0.378,0.1303,-0.1277,-0.2374,0.0795,0.4016,0.3315,0.1693,-0.143
2021,13,SEA,SF,1548.4342,-7.8431,-0.1679,-1.6526,0.5504,0.3236,0.5362,0.4451,-0.709,-1.5306,0.707,0.3845,0.5269,0.4905
2021,13,SF,SEA,1551.1921,1.8331,1.7612,-0.1552,0.2723,0.6375,0.0201,-0.5222,1.629,0.2407,0.2014,0.5101,-0.0556,-0.5168
2021,13,ATL,TB,1403.2289,-20.5887,-1.0392,-2.8023,-0.7736,0.5548,-0.2496,-0.1371,-1.3006,-3.0737,-0.6595,0.5871,-0.227,-0.1287
2021,13,TB,ATL,1676.7599,9.5043,4.5031,2.268,0.9575,0.4075,-0.3569,-0.1327,4.9255,2.5064,0.9198,0.3146,-0.3709,-0.1458
2021,13,OAK,WAS,1438.3276,0.6106,1.8567,-2.4479,-0.9393,-0.3851,-0.0683,0.0388,1.673,-2.8242,-0.8923,-0.318,-0.0457,0.0328
2021,13,WAS,OAK,1463.0854,-42.9154,-1.2152,-1.6356,0.1847,0.2949,0.278,-0.3319,-0.8419,-1.5881,0.1065,0.2566,0.288,-0.3449
2021,14,CAR,ATL,1420.9606,23.2414,-5.0401,1.6218,0.1692,-0.1308,-0.0491,-0.2783,-5.2116,1.1869,-0.0039,-0.076,-0.0509,-0.3266
2021,14,ATL,CAR,1399.8963,-20.478,-1.3006,-3.0737,-0.6595,0.5871,-0.227,-0.1287,-0.8527,-3.035,-0.7233,0.728,-0.1465,-0.1277
2021,14,CLE,BAL,1485.6322,-25.9436,-0.186,-1.1723,1.0059,-0.6618,-0.0525,-0.0651,0.0721,-0.592,0.8775,-0.6425,-0.1841,-0.1103
2021,14,BAL,CLE,1605.9977,-8.3206,0.3851,-0.3565,1.1093,0.1129,0.8058,0.3558,-0.3139,-0.504,1.0869,0.2173,0.881,0.4318
2021,14,TB,BUF,1683.3841,15.5045,4.9255,2.5064,0.9198,0.3146,-0.3709,-0.1458,5.631,2.5003,0.9408,0.2205,-0.4068,-0.1552
2021,14,BUF,TB,1674.5205,-1.5364,4.5581,3.0583,-0.1944,0.0986,0.2483,0.2037,4.5234,2.5339,-0.0847,0.0816,0.2641,0.2244
2021,14,GB,CHI,1622.6462,13.9074,5.3284,1.352,0.9645,-0.8296,-0.0233,-0.4225,5.7471,1.4698,1.0963,-0.8597,-0.302,-0.4112
2021,14,CHI,GB,1419.5769,-22.2411,-3.6906,-1.0603,0.2323,0.1555,-0.0435,-0.0788,-3.9315,-1.4198,0.2674,0.0483,-0.0623,0.0821
2021,14,WAS,DAL,1466.5547,-38.8044,-0.8419,-1.5881,0.1065,0.2566,0.288,-0.3449,-2.655,-0.9565,0.2674,0.2668,0.3281,-0.3522
2021,14,DAL,WAS,1572.5654,3.8617,0.2646,2.4456,0.3877,-0.2831,0.056,0.1524,-0.4378,3.791,0.3758,-0.4139,0.0682,0.1293
2021,14,DEN,DET,1466.0666,-6.3693,-1.0149,0.8403,-0.201,-0.3233,0.2643,-0.4931,-0.6559,1.1304,0.0545,-0.3422,0.3195,-0.5141
2021,14,DET,DEN,1346.9882,-5.458,-3.8969,-3.7173,-0.3018,-0.3426,-0.1924,0.61,-4.266,-3.9664,-0.2798,-0.5504,-0.1573,0.5781
2021,14,TEN,JAX,1543.2568,-20.9308,2.3096,-0.3915,0.5738,-0.4169,-0.1626,0.0022,2.3465,0.4307,0.4031,-0.3297,-0.2335,0.0042
2021,14,JAX,TEN,1301.0721,-13.9642,-4.241,-3.2117,-0.1923,-0.7063,-0.2454,-0.1286,-5.2763,-3.2246,-0.2938,-0.5674,-0.2486,-0.0876
2021,14,ARI,LAR,1633.42,10.7071,2.8863,3.0151,0.4,0.0422,-0.3682,0.1406,2.5482,2.458,0.3365,0.0529,-0.2524,0.1163
2021,14,LAR,ARI,1573.8062,12.8032,0.9212,2.418,0.022,0.6241,-0.2109,-0.3441,1.6397,2.658,0.0095,0.6757,-0.1705,-0.411
2021,14,NYJ,NO,1305.5831,-33.2479,-3.4765,-4.505,-0.3633,-0.0634,-0.6885,0.1303,-4.2134,-4.9524,-0.3317,-0.027,-0.6243,0.1131
2021,14,NO,NYJ,1586.54,-79.2983,0.922,1.48,-0.2449,1.0941,-0.4194,0.2913,1.38,1.9092,-0.2873,1.0684,-0.3907,0.2542
2021,14,LAC,NYG,1495.5723,23.0962,2.3957,0.5429,0.0379,-0.2634,-1.2663,-0.1536,3.1206,0.9095,0.0362,-0.4722,-1.2959,-0.1085
2021,14,NYG,LAC,1422.9059,-12.5289,-3.8417,0.584,-0.0596,-0.2427,0.0638,-0.1181,-4.3999,0.0116,0.1835,-0.2413,-0.0112,-0.101
2021,14,KC,OAK,1630.5715,-14.4326,4.4091,-0.0144,0.627,-0.5901,0.8039,0.0633,5.2904,0.522,0.7223,-0.4662,0.8794,0.0791
2021,14,OAK,KC,1432.5151,-0.3417,1.673,-2.8242,-0.8923,-0.318,-0.0457,0.0328,1.0213,-3.4135,-1.0366,-0.3955,-0.0721,-0.0107
2021,14,MIN,PIT,1498.5578,13.8099,2.2524,0.7962,-0.3151,-0.8836,-0.0754,-0.2991,1.547,0.8719,-0.0907,-0.8846,-0.1486,-0.155
2021,14,PIT,MIN,1470.1303,-10.6905,-1.4895,0.5222,-0.3608,-0.1896,0.2693,-0.0679,-1.6475,0.9693,-0.3596,-0.3721,0.0293,-0.0256
2021,14,HOU,SEA,1310.7214,-65.638,-3.6852,-2.0501,-1.3311,-0.7188,0.0087,0.117,-3.9167,-2.6157,-1.4037,-0.8041,0.0812,0.1624
2021,14,SEA,HOU,1550.7012,-6.3639,-0.709,-1.5306,0.707,0.3845,0.5269,0.4905,0.163,-1.2588,0.8064,0.4436,0.4512,0.4487
2021,14,CIN,SF,1480.6313,1.5217,-1.5001,1.3421,-0.3385,-0.6327,0.3952,0.0788,-0.8307,1.242,-0.3436,-0.6881,0.2838,0.0102
2021,14,SF,CIN,1545.2664,2.2188,1.629,0.2407,0.2014,0.5101,-0.0556,-0.5168,1.7588,-0.2255,0.2659,0.5143,0.0587,-0.4525
2021,15,DET,ARI,1326.5216,-6.3782,-4.266,-3.9664,-0.2798,-0.5504,-0.1573,0.5781,-2.9692,-2.8728,-0.5451,-0.6282,-0.0729,0.5409
2021,15,ARI,DET,1616.8949,8.8666,2.5482,2.458,0.3365,0.0529,-0.2524,0.1163,1.186,1.5806,0.4271,0.2687,-0.1904,0.0676
2021,15,SF,ATL,1549.2243,2.2944,1.7588,-0.2255,0.2659,0.5143,0.0587,-0.4525,2.1099,0.052,0.4777,0.6065,-0.1547,-0.5021
2021,15,ATL,SF,1416.4471,-17.0941,-0.8527,-3.035,-0.7233,0.728,-0.1465,-0.1277,-1.2563,-3.3162,-0.8306,0.5557,-0.0638,-0.0045
2021,15,BUF,CAR,1668.789,7.6639,4.5234,2.5339,-0.0847,0.0816,0.2641,0.2244,4.7924,2.7603,-0.1402,0.0537,0.2485,0.2351
2021,15,CAR,BUF,1401.6561,20.6993,-5.2116,1.1869,-0.0039,-0.076,-0.0509,-0.3266,-5.469,1.0232,0.0285,-0.0309,-0.0687,-0.3176
2021,15,DEN,CIN,1489.9809,-5.0411,-0.6559,1.1304,0.0545,-0.3422,0.3195,-0.5141,-1.2511,1.1327,0.1031,-0.3597,0.3541,-0.6045
2021,15,CIN,DEN,1481.7651,4.2982,-0.8307,1.242,-0.3436,-0.6881,0.2838,0.0102,-0.8104,1.6751,-0.3233,-0.7277,0.4343,-0.0098
2021,15,NYG,DAL,1407.9587,-11.8759,-4.3999,0.0116,0.1835,-0.2413,-0.0112,-0.101,-5.0851,0.0285,0.1916,-0.3216,0.0425,-0.091
2021,15,DAL,NYG,1578.4376,-11.3184,-0.4378,3.791,0.3758,-0.4139,0.0682,0.1293,-0.458,4.2706,0.4692,-0.4205,0.0515,0.0982
2021,15,BAL,GB,1599.1672,-174.1935,-0.3139,-0.504,1.0869,0.2173,0.881,0.4318,0.9851,-1.1196,1.1137,0.1712,0.8783,0.4373
2021,15,GB,BAL,1626.7521,18.6098,5.7471,1.4698,1.0963,-0.8597,-0.302,-0.4112,7.0157,0.9205,1.15,-0.8816,-0.3112,-0.4097
2021,15,JAX,HOU,1283.433,-25.4484,-5.2763,-3.2246,-0.2938,-0.5674,-0.2486,-0.0876,-5.6391,-3.4136,-0.2421,-0.477,-0.2715,-0.2729
2021,15,HOU,JAX,1293.3552,-54.7667,-3.9167,-2.6157,-1.4037,-0.8041,0.0812,0.1624,-3.7478,-2.4168,-1.509,-0.8463,0.3897,0.1756
2021,15,LAC,KC,1509.6222,24.9283,3.1206,0.9095,0.0362,-0.4722,-1.2959,-0.1085,2.6799,0.6488,0.0901,-0.4878,-1.1867,-0.0736
2021,15,KC,LAC,1672.1088,-13.2045,5.2904,0.522,0.7223,-0.4662,0.8794,0.0791,5.5291,0.759,0.7404,-0.51,0.8213,0.0161
2021,15,CHI,MIN,1411.4789,-15.8911,-3.9315,-1.4198,0.2674,0.0483,-0.0623,0.0821,-3.9392,-0.9802,0.05,-0.0177,-0.0658,0.0245
2021,15,MIN,CHI,1498.9074,6.6324,1.547,0.8719,-0.0907,-0.8846,-0.1486,-0.155,1.0402,0.919,-0.0138,-0.7077,-0.0526,-0.153
2021,15,IND,NE,1653.017,2.7909,0.9604,1.5255,1.6182,0.096,0.2452,0.3708,0.7848,1.6771,1.7032,0.2139,0.2038,0.462
2021,15,NE,IND,1687.8119,-2.7388,1.2968,3.7691,0.7755,-0.2335,0.5352,0.7796,1.089,3.8815,0.6382,-0.3026,0.3832,0.8035
2021,15,TB,NO,1692.5018,22.9141,5.631,2.5003,0.9408,0.2205,-0.4068,-0.1552,4.0155,2.8692,0.9567,0.3817,-0.5786,-0.2316
2021,15,NO,TB,1600.9104,-67.6965,1.38,1.9092,-0.2873,1.0684,-0.3907,0.2542,0.6818,2.8693,-0.4751,1.0555,-0.2636,0.3535
2021,15,MIA,NYJ,1473.8162,20.7103,-0.5483,1.1549,-1.0148,-0.2413,0.0408,0.1432,-0.9006,1.4703,-1.0275,-0.3431,0.0521,0.129
2021,15,NYJ,MIA,1286.3646,-32.8184,-4.2134,-4.9524,-0.3317,-0.027,-0.6243,0.1131,-4.7507,-4.8057,-0.2132,-0.0167,-0.6006,0.1065
2021,15,CLE,OAK,1490.4157,-20.4273,0.0721,-0.592,0.8775,-0.6425,-0.1841,-0.1103,-0.0375,-0.4775,0.7752,-0.651,-0.2641,-0.1303
2021,15,OAK,CLE,1395.1993,-4.1119,1.0213,-3.4135,-1.0366,-0.3955,-0.0721,-0.0107,0.9153,-3.3067,-1.0268,-0.3123,-0.0388,0.0354
2021,15,LAR,SEA,1593.2209,16.6859,1.6397,2.658,0.0095,0.6757,-0.1705,-0.411,1.2223,3.1065,0.0161,0.6801,-0.103,-0.4133
2021,15,SEA,LAR,1575.2229,-1.763,0.163,-1.2588,0.8064,0.4436,0.4512,0.4487,-0.4573,-1.0015,0.8014,0.4382,0.4551,0.4097
2021,15,PIT,TEN,1460.3888,-9.4714,-1.6475,0.9693,-0.3596,-0.3721,0.0293,-0.0256,-1.8288,1.8129,-0.4012,-0.3667,-0.0305,-0.0184
2021,15,TEN,PIT,1554.285,-22.9644,2.3465,0.4307,0.4031,-0.3297,-0.2335,0.0042,1.2328,0.5323,0.3967,-0.2959,-0.2456,0.0387
2021,15,PHI,WAS,1532.1829,2.1476,-0.2374,0.0795,0.4016,0.3315,0.1693,-0.143,0.0261,-0.1364,0.4741,0.3786,0.1589,-0.1514
2021,15,WAS,PHI,1450.6668,-116.3362,-2.655,-0.9565,0.2674,0.2668,0.3281,-0.3522,-2.6738,-1.3604,0.2125,0.2079,0.342,-0.3462
2021,16,CIN,BAL,1495.1245,2.3484,-0.8104,1.6751,-0.3233,-0.7277,0.4343,-0.0098,1.1753,0.9394,-0.2861,-0.5927,0.3816,0.0096
2021,16,BAL,CIN,1612.5459,-168.6852,0.9851,-1.1196,1.1137,0.1712,0.8783,0.4373,1.5008,-2.8237,0.9566,0.1409,0.8461,0.4677
2021,16,NE,BUF,1672.2511,-0.8665,1.089,3.8815,0.6382,-0.3026,0.3832,0.8035,1.105,2.9593,0.8648,-0.3397,0.3519,0.7751
2021,16,BUF,NE,1675.1831,0.452,4.7924,2.7603,-0.1402,0.0537,0.2485,0.2351,5.9764,2.7516,-0.097,-0.1307,0.2958,0.2532
2021,16,SEA,CHI,1565.603,-11.1905,-0.4573,-1.0015,0.8014,0.4382,0.4551,0.4097,-0.4206,-1.5275,0.9931,0.4603,0.3194,0.4087
2021,16,CHI,SEA,1405.4482,32.3777,-3.9392,-0.9802,0.05,-0.0177,-0.0658,0.0245,-3.1571,-0.9249,0.0242,-0.1737,-0.0641,0.1028
2021,16,GB,CLE,1642.4995,18.421,7.0157,0.9205,1.15,-0.8816,-0.3112,-0.4097,6.7072,0.9369,1.2653,-1.1481,-0.3014,-0.3908
2021,16,CLE,GB,1481.6969,-18.912,-0.0375,-0.4775,0.7752,-0.651,-0.2641,-0.1303,-0.1516,-0.3314,1.0855,-0.7448,-0.2956,-0.1359
2021,16,OAK,DEN,1402.7131,-6.3497,0.9153,-3.3067,-1.0268,-0.3123,-0.0388,0.0354,0.7665,-3.0351,-1.0796,-0.165,-0.0297,0.0493
2021,16,DEN,OAK,1476.2277,-2.0505,-1.2511,1.1327,0.1031,-0.3597,0.3541,-0.6045,-1.5881,1.2446,-0.0685,-0.3167,0.3309,-0.6098
2021,16,ATL,DET,1400.3442,-17.4935,-1.2563,-3.3162,-0.8306,0.5557,-0.0638,-0.0045,-1.2502,-3.661,-0.8241,0.4557,0.0342,-0.0265
2021,16,DET,ATL,1362.0726,-146.1032,-2.9692,-2.8728,-0.5451,-0.6282,-0.0729,0.5409,-2.8483,-3.1158,-0.4287,-0.6335,-0.0362,0.4843
2021,16,ARI,IND,1584.8371,-1.1546,1.186,1.5806,0.4271,0.2687,-0.1904,0.0676,1.0689,1.2375,0.5438,0.3879,-0.4041,0.1171
2021,16,IND,ARI,1663.6902,-3.1667,0.7848,1.6771,1.7032,0.2139,0.2038,0.462,1.2192,1.7552,1.5645,0.1189,0.1213,0.5854
2021,16,NYJ,JAX,1284.3206,-33.3496,-4.7507,-4.8057,-0.2132,-0.0167,-0.6006,0.1065,-4.2282,-5.315,-0.1542,-0.0953,-0.4341,0.067
2021,16,JAX,NYJ,1268.327,-24.832,-5.6391,-3.4136,-0.2421,-0.477,-0.2715,-0.2729,-4.9658,-3.7627,-0.1505,-0.525,-0.2057,-0.369
2021,16,HOU,LAC,1307.8916,-51.6019,-3.7478,-2.4168,-1.509,-0.8463,0.3897,0.1756,-2.4127,-2.4555,-1.3348,-0.7555,0.3879,0.0967
2021,16,LAC,HOU,1503.2008,22.2122,2.6799,0.6488,0.0901,-0.4878,-1.1867,-0.0736,2.9135,-0.1466,-0.0156,-0.6295,-1.0553,-0.0726
2021,16,MIN,LAR,1504.2321,-7.8277,1.0402,0.919,-0.0138,-0.7077,-0.0526,-0.153,1.1442,1.5121,-0.1108,-0.8902,-0.2497,-0.1908
2021,16,LAR,MIN,1596.781,9.4037,1.2223,3.1065,0.0161,0.6801,-0.103,-0.4133,0.5059,3.0659,0.2287,0.7589,-0.0401,-0.2995
2021,16,NO,MIA,1607.6625,-94.5746,0.6818,2.8693,-0.4751,1.0555,-0.2636,0.3535,-0.9996,2.7951,-0.5801,1.1481,-0.2558,0.4115
2021,16,MIA,NO,1467.8935,13.5588,-0.9006,1.4703,-1.0275,-0.3431,0.0521,0.129,-0.5362,2.8453,-1.1353,-0.2576,-0.0446,0.1245
2021,16,PHI,NYG,1537.3549,8.0025,0.0261,-0.1364,0.4741,0.3786,0.1589,-0.1514,-0.0477,0.59,0.4527,0.4592,0.0866,-0.0933
2021,16,NYG,PHI,1394.0173,-65.2056,-5.0851,0.0285,0.1916,-0.3216,0.0425,-0.091,-6.1976,-0.0558,0.0978,-0.3042,-0.0541,-0.0492
2021,16,KC,PIT,1675.1071,-3.134,5.5291,0.759,0.7404,-0.51,0.8213,0.0161,6.2696,1.219,0.7197,-0.502,0.7333,0.0566
2021,16,PIT,KC,1469.9466,-14.9868,-1.8288,1.8129,-0.4012,-0.3667,-0.0305,-0.0184,-2.4474,1.2738,-0.4106,-0.3498,-0.0979,0.0324
2021,16,TEN,SF,1536.0922,-24.8157,1.2328,0.5323,0.3967,-0.2959,-0.2456,0.0387,1.5387,0.684,0.2564,-0.3606,-0.1914,0.0139
2021,16,SF,TEN,1563.2974,3.7297,2.1099,0.052,0.4777,0.6065,-0.1547,-0.5021,1.9869,-0.1086,0.553,0.7206,-0.1134,-0.5334
2021,16,CAR,TB,1396.1309,18.7803,-5.469,1.0232,0.0285,-0.0309,-0.0687,-0.3176,-6.382,0.795,0.0424,-0.1191,-0.0766,-0.3346
2021,16,TB,CAR,1663.8558,6.2398,4.0155,2.8692,0.9567,0.3817,-0.5786,-0.2316,4.2764,3.4835,1.0594,0.3704,-0.5504,-0.227
2021,16,DAL,WAS,1588.9209,-13.1688,-0.458,4.2706,0.4692,-0.4205,0.0515,0.0982,0.9729,4.7646,0.4775,-0.4343,0.0877,0.1411
2021,16,WAS,DAL,1438.365,-42.1822,-2.6738,-1.3604,0.2125,0.2079,0.342,-0.3462,-3.3787,-2.4136,0.2285,0.2012,0.2706,-0.3671
2021,17,DAL,ARI,1631.069,-5.158,0.9729,4.7646,0.4775,-0.4343,0.0877,0.1411,1.4434,3.9522,0.2898,-0.3622,0.0382,0.1211
2021,17,ARI,DAL,1579.1341,5.9922,1.0689,1.2375,0.5438,0.3879,-0.4041,0.1171,2.1369,0.9295,0.4599,0.5406,-0.3709,0.1457
2021,17,BUF,ATL,1695.7623,12.6102,5.9764,2.7516,-0.097,-0.1307,0.2958,0.2532,5.5348,3.015,0.0664,-0.253,0.3087,0.2315
2021,17,ATL,BUF,1392.5667,-18.6366,-1.2502,-3.661,-0.8241,0.4557,0.0342,-0.0265,-1.6655,-3.4106,-0.6816,0.3227,0.0702,-0.034
2021,17,NO,CAR,1574.8838,-50.0707,-0.9996,2.7951,-0.5801,1.1481,-0.2558,0.4115,-0.897,3.1215,-0.7379,1.1135,-0.2653,0.4724
2021,17,CAR,NO,1368.7716,-18.9822,-6.382,0.795,0.0424,-0.1191,-0.0766,-0.3346,-6.7224,0.7811,0.0827,0.0093,-0.1779,-0.3291
2021,17,PIT,CLE,1446.7277,-20.0744,-2.4474,1.2738,-0.4106,-0.3498,-0.0979,0.0324,-3.3232,1.6606,-0.0577,-0.2916,0.0033,0.0709
2021,17,CLE,PIT,1489.4332,-28.6412,-0.1516,-0.3314,1.0855,-0.7448,-0.2956,-0.1359,-0.6682,0.2644,1.0177,-1.0319,-0.3595,-0.1943
2021,17,LAC,DEN,1487.199,19.4409,2.9135,-0.1466,-0.0156,-0.6295,-1.0553,-0.0726,3.6158,-0.0646,-0.1495,-0.5266,-0.798,-0.0926
2021,17,DEN,LAC,1465.2398,-6.4526,-1.5881,1.2446,-0.0685,-0.3167,0.3309,-0.6098,-1.7577,0.7061,-0.1883,-0.2077,0.3642,-0.7583
2021,17,SEA,DET,1559.057,-10.7984,-0.4206,-1.5275,0.9931,0.4603,0.3194,0.4087,0.4968,-2.1861,1.2862,0.5928,0.3871,0.3742
2021,17,DET,SEA,1362.9676,-134.2392,-2.8483,-3.1158,-0.4287,-0.6335,-0.0362,0.4843,-2.3126,-3.9856,-0.583,-0.872,0.0213,0.4452
2021,17,SF,HOU,1565.6851,-26.8258,1.9869,-0.1086,0.553,0.7206,-0.1134,-0.5334,2.16,0.2778,0.4012,0.6833,-0.16,-0.4547
2021,17,HOU,SF,1341.232,-41.2183,-2.4127,-2.4555,-1.3348,-0.7555,0.3879,0.0967,-2.9433,-2.6032,-1.2913,-0.6319,0.2568,0.1235
2021,17,NE,JAX,1659.2528,-7.273,1.105,2.9593,0.8648,-0.3397,0.3519,0.7751,2.0686,3.1621,1.1024,-0.3388,0.3468,0.7949
2021,17,JAX,NE,1274.7468,-16.9943,-4.9658,-3.7627,-0.1505,-0.525,-0.2057,-0.369,-5.2497,-4.4536,-0.1515,-0.7184,-0.2386,-0.3661
2021,17,CIN,KC,1526.7503,21.5705,1.1753,0.9394,-0.2861,-0.5927,0.3816,0.0096,2.8094,0.6032,-0.305,-0.78,0.345,0.0237
2021,17,KC,CIN,1697.1403,1.1582,6.2696,1.219,0.7197,-0.502,0.7333,0.0566,6.6492,0.0399,0.9377,-0.4866,0.7097,0.0777
2021,17,BAL,LAR,1581.5529,-145.4409,1.5008,-2.8237,0.9566,0.1409,0.8461,0.4677,1.8998,-2.8587,0.8912,0.1398,0.8908,0.5046
2021,17,LAR,BAL,1601.5798,-0.6113,0.5059,3.0659,0.2287,0.7589,-0.0401,-0.2995,0.9116,3.0561,0.23,0.8121,-0.1014,-0.3253
2021,17,TEN,MIA,1537.8461,-23.1771,1.5387,0.684,0.2564,-0.3606,-0.1914,0.0139,1.9582,1.4798,0.2402,-0.3522,-0.0448,0.0974
2021,17,MIA,TEN,1497.6906,9.8889,-0.5362,2.8453,-1.1353,-0.2576,-0.0446,0.1245,-1.4727,2.6137,-1.1451,-0.2445,-0.1836,0.0399
2021,17,GB,MIN,1631.3057,19.0274,6.7072,0.9369,1.2653,-1.1481,-0.3014,-0.3908,7.1083,1.2022,1.3882,-1.0672,-0.2985,-0.4016
2021,17,MIN,GB,1496.5589,-135.9298,1.1442,1.5121,-0.1108,-0.8902,-0.2497,-0.1908,0.4184,0.9443,-0.2049,-0.9902,-0.2317,-0.1924
2021,17,CHI,NYG,1418.6116,2.1737,-3.1571,-0.9249,0.0242,-0.1737,-0.0641,0.1028,-3.4235,0.3023,0.0088,-0.1471,-0.0231,0.0876
2021,17,NYG,CHI,1364.7759,-10.331,-6.1976,-0.0558,0.0978,-0.3042,-0.0541,-0.0492,-7.8001,0.107,0.0668,-0.2917,-0.029,-0.0729
2021,17,IND,OAK,1666.983,-0.5238,1.2192,1.7552,1.5645,0.1189,0.1213,0.5854,0.5964,1.4606,1.593,0.1433,0.1122,0.5316
2021,17,OAK,IND,1410.2324,-8.3578,0.7665,-3.0351,-1.0796,-0.165,-0.0297,0.0493,1.1241,-2.6147,-1.1079,-0.1882,0.0598,0.0546
2021,17,WAS,PHI,1399.5609,-50.7477,-3.3787,-2.4136,0.2285,0.2012,0.2706,-0.3671,-3.3641,-2.7319,0.3638,0.2223,0.3308,-0.3792
2021,17,PHI,WAS,1552.7275,7.086,-0.0477,0.59,0.4527,0.4592,0.0866,-0.0933,0.5039,0.6872,0.428,0.3491,0.1067,-0.1281
2021,17,NYJ,TB,1288.731,-20.8065,-4.2282,-5.315,-0.1542,-0.0953,-0.4341,0.067,-3.5179,-5.7652,0.0126,0.0079,-0.4001,0.0517
2021,17,TB,NYJ,1686.4568,4.5539,4.2764,3.4835,1.0594,0.3704,-0.5504,-0.227,4.916,3.0345,0.9392,0.2347,-0.525,-0.2467
2021,18,TB,CAR,1679.9061,8.1614,4.916,3.0345,0.9392,0.2347,-0.525,-0.2467,5.4299,3.4572,1.0249,0.1149,-0.5429,-0.2756
2021,18,CAR,TB,1364.8092,-27.0071,-6.7224,0.7811,0.0827,0.0093,-0.1779,-0.3291,-7.3513,0.3569,0.2223,-0.0604,-0.1297,-0.3188
2021,18,MIN,CHI,1463.1214,-3.2969,0.4184,0.9443,-0.2049,-0.9902,-0.2317,-0.1924,0.6763,1.8075,-0.2428,-0.9709,-0.306,-0.2537
2021,18,CHI,MIN,1439.0746,-2.6952,-3.4235,0.3023,0.0088,-0.1471,-0.0231,0.0876,-4.5273,0.1233,-0.0136,-0.1162,0.0789,0.1306
